especie,latitude,longitude,ano,month,institutionCode,basisOfRecord
Physeter macrocephalus,-25.28427,-35.69957,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-19.58834,-34.07568,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.85534,-31.07757,1849,10,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.36895,-40.28599,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.43803,-38.22897,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.54492,-46.07748,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.79726,-49.88975,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.93379,-48.28975,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-20.37799,-38.33427,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-19.14397,-36.92261,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.0296,-41.72487,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-15.27922,-34.8902,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-22.7908,-34.65001,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.45493,-46.86886,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-20.09271,-34.65638,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-15.64326,-32.0664,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.74607,-35.07006,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.28701,-32.13841,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.07492,-34.72832,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.38654,-32.74987,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-9.63475,-29.82438,1849,7,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.73166,-48.64947,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.86741,-43.95513,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-7.71227,-32.91805,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-15.32868,-37.44482,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.16144,-45.19594,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.51949,-44.97558,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.67269,-33.64139,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.38526,-29.8436,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-21.89848,-36.36933,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,0.47513,-38.13582,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-9.73085,-32.21355,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.89964,-36.53042,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.45174,-36.90463,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.45582,-34.91208,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.17541,-32.69591,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.2146,-42.51118,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.22955,-45.84366,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.64145,-45.10412,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.08581,-48.01667,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.81926,-44.3868,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.340833,-43.206389,2011,NA,PGS,HumanObservation
Physeter macrocephalus,-20.86788,-38.49129,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-7.65295,-31.64754,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-6.38347,-33.21095,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.61897,-33.28944,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-19.23316,-34.10358,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.22427,-47.71182,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.286944,-42.410833,2011,NA,PGS,HumanObservation
Physeter macrocephalus,-10.29607,-32.3179,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.54342,-49.7646,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.49376,-42.33115,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-20.27983,-37.70615,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.205933,-38.120883,2016,NA,PGS,MachineObservation
Physeter macrocephalus,-18.36433,-37.7411,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.55235,-33.30858,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.596111,-42.665,2009,NA,PGS,HumanObservation
Physeter macrocephalus,-20.59862,-36.14922,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.491667,-43.119167,2011,NA,PGS,HumanObservation
Physeter macrocephalus,0.74719,-35.01719,1849,6,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.80966,-49.98044,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-18.46294,-32.4441,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-17.12719,-30.93328,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.03235,-44.82614,1849,6,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-4.84261,-30.70871,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-17.75702,-35.05214,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.34209,-41.11335,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.71272,-34.07568,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.08729,-43.52799,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.10447,-35.60991,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.49887,-32.01147,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-21.2538,-28.91885,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.49134,-42.14862,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-4.555067,-36.3788,2018,NA,PGS,MachineObservation
Physeter macrocephalus,-28.33375,-36.92261,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-2.93667,-32.00779,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.86625,-34.41537,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.08707,-28.03497,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.68779,-39.94383,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-20.8303,-37.82058,1849,9,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-22.60531,-35.99715,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.5402,-40.86293,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.83013,-50.65232,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.51753,-35.96936,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.50417,-39.36221,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.73558,-36.43629,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.63044,-45.50813,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.7831,-31.40092,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-15.23781,-33.05753,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.74457,-42.28244,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.9885,-41.07737,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-9.83923,-28.81094,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.38506,-36.61685,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-4.16565,-36.570783,2018,NA,PGS,MachineObservation
Physeter macrocephalus,-4.52215,-36.476083,2018,NA,PGS,MachineObservation
Physeter macrocephalus,-25.253611,-44.537778,2012,NA,PGS,HumanObservation
Physeter macrocephalus,-15.97207,-31.95848,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.025278,-42.191667,2010,NA,PGS,HumanObservation
Physeter macrocephalus,-15.17349,-36.7813,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.88951,-34.04897,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-12.55734,-32.47173,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.42343,-39.95414,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-6.19164,-29.65679,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.4287,-41.9407,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.41253,-41.90878,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.40686,-29.83238,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-21.10286,-35.28589,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.12688,-44.25922,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.97194,-49.29697,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.9957,-28.25337,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.63688,-45.4713,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-2.40472,-29.3821,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-15.30508,-33.48989,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.09778,-48.84732,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.38664,-34.47652,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.945,-41.096389,2008,NA,PGS,HumanObservation
Physeter macrocephalus,-34.05368,-41.68841,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-11.354444,-35.883056,2014,NA,PGS,HumanObservation
Physeter macrocephalus,-34.73579,-49.35093,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.25025,-44.37342,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-10.0081,-33.12169,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.86593,-45.21431,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-4.42573,-29.89147,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-18.52728,-34.53941,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.76033,-47.12066,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-18.17267,-32.15633,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.37548,-41.54655,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-17.83056,-32.33619,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.38832,-43.46972,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.269617,-37.906333,2016,NA,PGS,MachineObservation
Physeter macrocephalus,-2.32599,-35.0863,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-4.646333,-36.267767,2018,NA,PGS,MachineObservation
Physeter macrocephalus,-33.22395,-51.39874,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.84414,-51.60817,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.54212,-47.01275,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-22.62181,-37.62407,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.204167,-42.756667,2009,NA,PGS,HumanObservation
Physeter macrocephalus,-25.52797,-36.56289,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.664167,-42.135556,2009,NA,PGS,HumanObservation
Physeter macrocephalus,-28.64991,-40.23203,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.34772,-34.98013,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-18.47765,-35.08901,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.65774,-40.08815,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.52252,-33.78479,1849,8,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.68884,-44.6083,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-4.56477,-34.18726,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-5.74482,-31.66937,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.42431,-43.8131,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-4.039983,-36.93535,2018,NA,PGS,HumanObservation
Physeter macrocephalus,-26.96364,-40.32196,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.9675,-39.88873,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.11897,-37.74997,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.23583,-44.11701,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.41726,-48.37293,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-17.19061,-35.5971,1849,9,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.89392,-45.47141,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-14.61889,-31.13113,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.18,-44.773056,2012,NA,PGS,HumanObservation
Physeter macrocephalus,-16.43,-38.259444,2022,12,Happywhale.com,HumanObservation
Physeter macrocephalus,-23.77184,-37.22595,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.97839,-41.16452,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.57825,-39.06294,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.72291,-48.90544,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.109444,-41.3425,2008,NA,PGS,HumanObservation
Physeter macrocephalus,1.37257,-34.8708,1849,6,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.47795,-39.37677,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.03603,-42.29694,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.39514,-48.99121,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.76637,-35.53581,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.337433,-37.80655,2016,NA,PGS,MachineObservation
Physeter macrocephalus,-21.95614,-35.17797,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-18.82845,-36.27414,1849,8,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,0.24034,-36.33566,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.447778,-44.778611,2012,NA,PGS,HumanObservation
Physeter macrocephalus,-23.49882,-38.12609,1849,4,Wildlife Conservation Society,HumanObservation
